,latitude,longitude,name,unique,detail,category,type
8969,39.017322,-76.759855,BOWIE STATE UNIVERSITY + THURGOOD MARSHALL LIBRARY,3002974,C29v4,bus,bus
8970,38.985969,-76.742514,MILLSTREAM DR + MABANK LN,3002975,B24,bus,bus
8970,38.985969,-76.742514,MILLSTREAM DR + MABANK LN,3002975,B24v1,bus,bus
8971,38.985517,-76.741091,MILLSTREAM DR + MEMORY LN,3002976,B24,bus,bus
8971,38.985517,-76.741091,MILLSTREAM DR + MEMORY LN,3002976,B24v1,bus,bus
8972,38.972515,-76.7334,STONYBROOK DR + SWIRL LN,3002977,B22,bus,bus
8972,38.972515,-76.7334,STONYBROOK DR + SWIRL LN,3002977,B22v1,bus,bus
8973,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,3002978,B21,bus,bus
8973,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,3002978,B22,bus,bus
8973,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,3002978,B22v1,bus,bus
8973,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,3002978,B29,bus,bus
8973,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,3002978,C28,bus,bus
8973,38.950443,-76.736459,BOWIE PARK AND RIDE LOT + BUS BAY B,3002978,C28v1,bus,bus
8974,38.957408,-76.743937,KENHILL DR + KEMMERTON LN,3002979,B22,bus,bus
8975,38.982074,-76.738648,MILLSTREAM DR + MAJESTIC LN,3002980,B24,bus,bus
8976,38.98518,-76.740865,MILLSTREAM DR + MEMORY LN,3002981,B24,bus,bus
8977,38.971736,-76.7447,BELAIR DR + TRINITY DR,3002982,B24,bus,bus
8978,38.976756,-76.741097,BELAIR DR + SUSSEX LN,3002983,B24,bus,bus
8979,38.983227,-76.752466,MOYLAN DR + MILLSTREAM DR,3002984,B24,bus,bus
8980,38.980861,-76.751375,MOYLAN DR + #3506,3002985,B24,bus,bus
8981,38.973036,-76.781322,ANNAPOLIS RD + MARTHAS CHOICE CIR,3002987,B24,bus,bus
8982,38.971409,-76.785765,ANNAPOLIS RD + HILLMEADE RD,3002988,B24,bus,bus
8983,38.969052,-76.788552,ANNAPOLIS RD + SIR LANCELOT DR,3002990,B24,bus,bus
8984,38.959578,-76.801479,ANNAPOLIS RD + GLENN DALE WOODS CT,3002991,B24,bus,bus
8985,38.956888,-76.809789,ANNAPOLIS RD + ATWELL AVE,3002992,B24,bus,bus
8986,38.959247,-76.827044,ANNAPOLIS RD + BALTIMORE LN,3002993,B24,bus,bus
8987,38.960993,-76.829556,ANNAPOLIS RD + GALVESTON RD,3002994,B24,bus,bus
8988,38.962646,-76.832836,ANNAPOLIS RD + FORBES BLVD,3002995,B24,bus,bus
8989,38.964942,-76.840054,ANNAPOLIS RD + SEABROOK RD,3002996,B24,bus,bus
8990,38.965049,-76.848501,ANNAPOLIS RD + FONTANA DR,3002997,B24,bus,bus
8991,38.96414,-76.850886,ANNAPOLIS RD + WASHINGTON BLVD,3002998,B24,bus,bus
8991,38.96414,-76.850886,ANNAPOLIS RD + WASHINGTON BLVD,3002998,B24v1,bus,bus
8992,38.963304,-76.8358,ANNAPOLIS RD + #9607,3002999,B24,bus,bus
8992,38.963304,-76.8358,ANNAPOLIS RD + #9607,3002999,B24v1,bus,bus
8993,38.962218,-76.83247,ANNAPOLIS RD + FORBES BLVD,3003000,B24,bus,bus
8993,38.962218,-76.83247,ANNAPOLIS RD + FORBES BLVD,3003000,B24v1,bus,bus
8994,38.960462,-76.829402,ANNAPOLIS RD + GALVESTON RD,3003001,B24,bus,bus
8994,38.960462,-76.829402,ANNAPOLIS RD + GALVESTON RD,3003001,B24v1,bus,bus
8995,38.95847,-76.826307,ANNAPOLIS RD + BALTIMORE LN,3003002,B24,bus,bus
8995,38.95847,-76.826307,ANNAPOLIS RD + BALTIMORE LN,3003002,B24v1,bus,bus
8996,38.957726,-76.825018,ANNAPOLIS RD + SELTZER RD,3003003,B24,bus,bus
8996,38.957726,-76.825018,ANNAPOLIS RD + SELTZER RD,3003003,B24v1,bus,bus
8997,38.95678,-76.812344,ANNAPOLIS RD + GLENN DALE RD,3003004,B24,bus,bus
8997,38.95678,-76.812344,ANNAPOLIS RD + GLENN DALE RD,3003004,B24v1,bus,bus
8998,38.956595,-76.809714,ANNAPOLIS RD + ATWELL AVE,3003005,B24,bus,bus
8998,38.956595,-76.809714,ANNAPOLIS RD + ATWELL AVE,3003005,B24v1,bus,bus
8999,38.957566,-76.805171,ANNAPOLIS RD + SILVERGATE LN,3003006,B24,bus,bus
8999,38.957566,-76.805171,ANNAPOLIS RD + SILVERGATE LN,3003006,B24v1,bus,bus
9000,38.960873,-76.797877,ANNAPOLIS RD + MD-193,3003007,B24,bus,bus
9000,38.960873,-76.797877,ANNAPOLIS RD + MD-193,3003007,B24v1,bus,bus
9001,38.968568,-76.788641,ANNAPOLIS RD + SIR LANCELOT DR,3003008,B24,bus,bus
9001,38.968568,-76.788641,ANNAPOLIS RD + SIR LANCELOT DR,3003008,B24v1,bus,bus
9002,38.971719,-76.784711,ANNAPOLIS RD + HILLMEADE RD,3003010,B24,bus,bus
9002,38.971719,-76.784711,ANNAPOLIS RD + HILLMEADE RD,3003010,B24v1,bus,bus
9003,38.976552,-76.748294,MOYLAN DR + MARNE LN,3003013,B24,bus,bus
9003,38.976552,-76.748294,MOYLAN DR + MARNE LN,3003013,B24v1,bus,bus
9004,38.97708,-76.740948,SUSSEX LN + BELAIR DR,3003014,B24,bus,bus
9004,38.97708,-76.740948,SUSSEX LN + BELAIR DR,3003014,B24v1,bus,bus
9005,38.968556,-76.753604,TULIP GROVE DR + TWISTING LN,3003015,B24,bus,bus
9005,38.968556,-76.753604,TULIP GROVE DR + TWISTING LN,3003015,B24v1,bus,bus
9006,38.94684,-76.740262,HEALTH CENTER DR + SENIOR CENTER,3003016,B24,bus,bus
9006,38.94684,-76.740262,HEALTH CENTER DR + SENIOR CENTER,3003016,C28,bus,bus
9006,38.94684,-76.740262,HEALTH CENTER DR + SENIOR CENTER,3003016,C29v4,bus,bus
9007,38.945689,-76.738779,NORTHVIEW DR + EXCELSIOR DR,3003017,B24,bus,bus
9007,38.945689,-76.738779,NORTHVIEW DR + EXCELSIOR DR,3003017,B31,bus,bus
9007,38.945689,-76.738779,NORTHVIEW DR + EXCELSIOR DR,3003017,C28,bus,bus
9007,38.945689,-76.738779,NORTHVIEW DR + EXCELSIOR DR,3003017,C28v1,bus,bus
9007,38.945689,-76.738779,NORTHVIEW DR + EXCELSIOR DR,3003017,C29v4,bus,bus
9008,39.005815,-76.786384,9TH ST + VETERANS MEMORIAL PARK,3003018,B27,bus,bus
9009,38.998457,-76.799197,LANHAM SEVERN RD + DRISCOLL DR,3003019,B27,bus,bus
9010,38.997074,-76.801316,LANHAM SEVERN RD + SPRINGFIELD RD,3003020,B27,bus,bus
9011,38.994211,-76.806573,LANHAM SEVERN RD + WINGATE DR,3003021,B27,bus,bus
9012,38.988954,-76.816992,LANHAM SEVERN RD + MD-193,3003022,B27,bus,bus
9013,38.976199,-76.839424,LANHAM SEVERN RD + 98TH AVE,3003023,B27,bus,bus
9014,38.993666,-76.80722,LANHAM SEVERN RD + WINGATE DR,3003024,B27,bus,bus
9015,38.997135,-76.800859,LANHAM SEVERN RD + HILLMEADE RD,3003025,B27,bus,bus
9016,39.00421,-76.788352,LANHAM SEVERN RD + CHURCH LN,3003026,B27,bus,bus
9017,39.007346,-76.695183,CROFTON COUNTRY CLUB + NORTH PARKING LOT,3003027,B29,bus,bus
9017,39.007346,-76.695183,CROFTON COUNTRY CLUB + NORTH PARKING LOT,3003027,B29v1,bus,bus
9018,38.948577,-76.720818,MITCHELLVILLE RD + HARBOUR WAY,3003028,B29,bus,bus
9018,38.948577,-76.720818,MITCHELLVILLE RD + HARBOUR WAY,3003028,B29v1,bus,bus
9019,38.946308,-76.721978,MITCHELLVILLE RD + HERITAGE BLVD,3003029,B29,bus,bus
9019,38.946308,-76.721978,MITCHELLVILLE RD + HERITAGE BLVD,3003029,B29v1,bus,bus
9020,38.945141,-76.723646,COLLINGTON RD + MITCHELLVILLE RD,3003030,B29,bus,bus
9020,38.945141,-76.723646,COLLINGTON RD + MITCHELLVILLE RD,3003030,B29v1,bus,bus
9020,38.945141,-76.723646,COLLINGTON RD + MITCHELLVILLE RD,3003030,B31,bus,bus
9021,38.946222,-76.728078,COLLINGTON RD + HOLIDAY LN,3003031,B29,bus,bus
9021,38.946222,-76.728078,COLLINGTON RD + HOLIDAY LN,3003031,B29v1,bus,bus
9022,38.94769,-76.871777,NEW CARROLLTON STATION + BUS BAY A,3003032,B29,bus,bus
9022,38.94769,-76.871777,NEW CARROLLTON STATION + BUS BAY A,3003032,B29v1,bus,bus
9022,38.94769,-76.871777,NEW CARROLLTON STATION + BUS BAY A,3003032,B31,bus,bus
9023,38.945989,-76.727294,COLLINGTON RD + HOLIDAY LN,3003033,B29,bus,bus
9023,38.945989,-76.727294,COLLINGTON RD + HOLIDAY LN,3003033,B29v1,bus,bus
9023,38.945989,-76.727294,COLLINGTON RD + HOLIDAY LN,3003033,B31,bus,bus
9024,38.945715,-76.722015,MITCHELLVILLE RD + HERITAGE BLVD,3003034,B29,bus,bus
9024,38.945715,-76.722015,MITCHELLVILLE RD + HERITAGE BLVD,3003034,B29v1,bus,bus
9024,38.945715,-76.722015,MITCHELLVILLE RD + HERITAGE BLVD,3003034,B31,bus,bus
9025,38.948428,-76.720554,MITCHELLVILLE RD + HARBOUR WAY,3003035,B29,bus,bus
9025,38.948428,-76.720554,MITCHELLVILLE RD + HARBOUR WAY,3003035,B29v1,bus,bus
9025,38.948428,-76.720554,MITCHELLVILLE RD + HARBOUR WAY,3003035,B31,bus,bus
9026,39.011724,-76.910023,GREENBELT STATION + BUS BAY D,3003037,B30,bus,bus
9027,39.18132,-76.668936,BWI AIRPORT + PIER E,3003038,B30,bus,bus
9028,39.19149,-76.673024,BWI AIRPORT + LIGHT RAIL STATION,3003039,B30,bus,bus
9029,38.944266,-76.730023,EVERGREEN PKY + CONTUMACIOUS TRL,3003040,B31,bus,bus
9030,38.943,-76.732345,EVERGREEN PKY + EAST DR,3003041,B31,bus,bus
9031,38.942599,-76.738546,EVERGREEN PKY + ENDICOTT DR,3003042,B31,bus,bus
9032,38.944077,-76.740584,NORTHVIEW DR + EVERGREEN PKY,3003043,B31,bus,bus
9032,38.944077,-76.740584,NORTHVIEW DR + EVERGREEN PKY,3003043,C28,bus,bus
9032,38.944077,-76.740584,NORTHVIEW DR + EVERGREEN PKY,3003043,C28v1,bus,bus
9032,38.944077,-76.740584,NORTHVIEW DR + EVERGREEN PKY,3003043,C29v4,bus,bus
9033,38.945152,-76.739787,NORTHVIEW DR + EXCELSIOR DR,3003044,B31,bus,bus
9033,38.945152,-76.739787,NORTHVIEW DR + EXCELSIOR DR,3003044,C28,bus,bus
9033,38.945152,-76.739787,NORTHVIEW DR + EXCELSIOR DR,3003044,C29v4,bus,bus
9034,38.94251,-76.738953,EVERGREEN PKY + ENDICOTT DR,3003045,B31,bus,bus
9035,38.942546,-76.73428,EVERGREEN PKY + TOWN CENTER BLVD,3003046,B31,bus,bus
9036,38.944381,-76.729754,EVERGREEN PKY + ENGLISH OAKS AVE,3003047,B31,bus,bus
9037,38.882078,-76.722971,PRINCE GEORGES BLVD + NASA FEDERAL CREDIT UNION,3003048,C21,bus,bus
9037,38.882078,-76.722971,PRINCE GEORGES BLVD + NASA FEDERAL CREDIT UNION,3003048,C22,bus,bus
9038,38.883181,-76.723793,PRINCE GEORGES BLVD + #400,3003049,C21,bus,bus
9039,38.885684,-76.726815,PRINCE GEORGES BLVD + COMMERCE DR,3003050,C21,bus,bus
9040,38.884979,-76.72949,COMMERCE DR + COMMERCE CT,3003051,C21,bus,bus
9041,38.883122,-76.730543,COMMERCE DR + #476,3003052,C21,bus,bus
9042,38.88153,-76.730542,COMMERCE DR + #515,3003053,C21,bus,bus
9043,38.880438,-76.727594,TRADE ZONE AVE + #16001,3003054,C21,bus,bus
9044,38.880427,-76.72565,TRADE ZONE AVE + #16155,3003055,C21,bus,bus
9045,38.88026,-76.723039,TRADE ZONE AVE + PRINCE GEORGES BLVD,3003056,C21,bus,bus
9045,38.88026,-76.723039,TRADE ZONE AVE + PRINCE GEORGES BLVD,3003056,C22,bus,bus
9046,38.879156,-76.722878,PRINCE GEORGES BLVD + TRADE ZONE AVE,3003057,C21,bus,bus
9047,38.876736,-76.724502,PRINCE GEORGES BLVD + BRANCH CT,3003058,C21,bus,bus
9048,38.8748,-76.726385,PRINCE GEORGES BLVD + COMMERCE DR,3003059,C21,bus,bus
9049,38.875527,-76.727891,COMMERCE DR + #901,3003060,C21,bus,bus
9050,38.876875,-76.729337,COMMERCE DR + #839,3003061,C21,bus,bus
9051,38.879035,-76.730352,COMMERCE DR + #800,3003062,C21,bus,bus
9052,38.903793,-76.738061,HALL RD + PIN OAK PKY,3003064,C21,bus,bus
9052,38.903793,-76.738061,HALL RD + PIN OAK PKY,3003064,C22,bus,bus
9052,38.903793,-76.738061,HALL RD + PIN OAK PKY,3003064,C27,bus,bus
9052,38.903793,-76.738061,HALL RD + PIN OAK PKY,3003064,C29v4,bus,bus
9053,38.903452,-76.742307,HALL RD + DEVONWOOD DR,3003065,C21,bus,bus
9053,38.903452,-76.742307,HALL RD + DEVONWOOD DR,3003065,C22,bus,bus
9053,38.903452,-76.742307,HALL RD + DEVONWOOD DR,3003065,C27,bus,bus
9053,38.903452,-76.742307,HALL RD + DEVONWOOD DR,3003065,C29v4,bus,bus
9054,38.901274,-76.770319,CENTRAL AVE + SIX FLAGS PARK,3003066,C21,bus,bus
9054,38.901274,-76.770319,CENTRAL AVE + SIX FLAGS PARK,3003066,C22,bus,bus
9054,38.901274,-76.770319,CENTRAL AVE + SIX FLAGS PARK,3003066,C22v1,bus,bus
9054,38.901274,-76.770319,CENTRAL AVE + SIX FLAGS PARK,3003066,C27,bus,bus
9054,38.901274,-76.770319,CENTRAL AVE + SIX FLAGS PARK,3003066,C29v1,bus,bus
9054,38.901274,-76.770319,CENTRAL AVE + SIX FLAGS PARK,3003066,C29v4,bus,bus
9055,38.900875,-76.776365,CENTRAL AVE + CAMERON GROVE BLVD,3003067,C21,bus,bus
9055,38.900875,-76.776365,CENTRAL AVE + CAMERON GROVE BLVD,3003067,C22,bus,bus
9055,38.900875,-76.776365,CENTRAL AVE + CAMERON GROVE BLVD,3003067,C22v1,bus,bus
9055,38.900875,-76.776365,CENTRAL AVE + CAMERON GROVE BLVD,3003067,C27,bus,bus
9055,38.900875,-76.776365,CENTRAL AVE + CAMERON GROVE BLVD,3003067,C29v1,bus,bus
9055,38.900875,-76.776365,CENTRAL AVE + CAMERON GROVE BLVD,3003067,C29v4,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C21,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C21v1,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C22,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C22v1,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C29v1,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C29v2,bus,bus
9056,38.895834,-76.807209,KETTERING DR + HERRINGTON DR,3003068,C29v4,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C21,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C21v1,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C22,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C22v1,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C29v1,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C29v2,bus,bus
9057,38.894742,-76.807293,KETTERING DR + KETTERING TER,3003069,C29v4,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C21,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C21v1,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C22,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C22v1,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C29v1,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C29v2,bus,bus
9058,38.892404,-76.807901,KETTERING DR + KETTERING LN,3003070,C29v4,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C21,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C21v1,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C22,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C22v1,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C29v1,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C29v2,bus,bus
9059,38.890253,-76.808458,KETTERING DR + ABBOTSWOOD CT,3003071,C29v4,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C21,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C21v1,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C22,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C22v1,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C29v1,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C29v2,bus,bus
9060,38.888396,-76.8096,KETTERING DR + HONEYSUCKLE CT,3003072,C29v4,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C21,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C21v1,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C22,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C22v1,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C29v1,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C29v2,bus,bus
9061,38.886919,-76.810912,KETTERING DR + BENNINGTON DR,3003073,C29v4,bus,bus
9062,38.888591,-76.820196,LARGO RD + CASTLETON DR,3003074,C21,bus,bus
9062,38.888591,-76.820196,LARGO RD + CASTLETON DR,3003074,C21v1,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C21,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C21c,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C21v1,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C22,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C22v1,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C26,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C26c,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C29c,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C29v1,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C29v2,bus,bus
9063,38.896527,-76.840186,N HARRY S TRUMAN DR + LARGO CENTER DR,3003075,C29v4,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C21,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C21c,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C21v1,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C22,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C22v1,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C26,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C26c,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C29c,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C29v1,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C29v2,bus,bus
9064,38.897641,-76.843024,N HARRY S TRUMAN DR + LOTTSFORD RD,3003076,C29v4,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C21,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C21c,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C21v1,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C22,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C22v1,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C26,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C26c,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C29c,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C29v1,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C29v2,bus,bus
9065,38.898438,-76.846002,N HARRY S TRUMAN DR + LARGO DR (W),3003077,C29v4,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C21,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C21v1,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C22,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C22v1,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C29v1,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C29v2,bus,bus
9066,38.899971,-76.845669,LARGO TOWN CENTER STATION + BUS BAY D,3003078,C29v4,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C21,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C21c,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C21v1,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C22,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C22v1,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C26,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C26c,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C29c,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C29v1,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C29v2,bus,bus
9067,38.898297,-76.846392,LARGO DR W + #9301,3003079,C29v4,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C21,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C21c,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C21v1,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C22,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C22v1,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C26,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C26c,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C29c,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C29v1,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C29v2,bus,bus
9068,38.895652,-76.843612,LARGO DR W + LOTTSFORD RD,3003080,C29v4,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C21,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C21v1,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C22,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C22v1,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C29v1,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C29v2,bus,bus
9069,38.896087,-76.839046,LARGO CENTER DR + N HARRY S TRUMAN DR,3003081,C29v4,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C21,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C21v1,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C22,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C22v1,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C29v1,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C29v2,bus,bus
9070,38.899664,-76.836575,LARGO CENTER DR + LAKE POINT CT,3003082,C29v4,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C21,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C21v1,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C22,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C22v1,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C29v1,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C29v2,bus,bus
9071,38.901285,-76.837615,LARGO CENTER DR + ZACHERY ST,3003083,C29v4,bus,bus
9072,38.903562,-76.836874,APOLLO DR + ARENA DR,3003084,C21,bus,bus
9072,38.903562,-76.836874,APOLLO DR + ARENA DR,3003084,C21v1,bus,bus
9072,38.903562,-76.836874,APOLLO DR + ARENA DR,3003084,C22,bus,bus
9072,38.903562,-76.836874,APOLLO DR + ARENA DR,3003084,C22v1,bus,bus
9072,38.903562,-76.836874,APOLLO DR + ARENA DR,3003084,C29v1,bus,bus
9072,38.903562,-76.836874,APOLLO DR + ARENA DR,3003084,C29v2,bus,bus
